"FREQ";"GEO";"GEO_OBJECT";"LEGAL_FORM";"SIDE_MEASURE";"TIME_PERIOD";"OBS_VALUE"
"A";"62";"DEP";"54";"BURE";2024;1023
"A";"11";"REG";"_T";"BURE";2012;133095
"A";"07";"DEP";"ENTIND_X_MICRO";"BURE";2023;540
"A";"73";"DEP";"54";"BURE";2023;797
"A";"27";"DEP";"MICRO";"BURE";2022;4098
"A";"13";"DEP";"57";"BURE";2024;8535
"A";"19";"DEP";"54";"BURE";2024;197
"A";"22";"DEP";"_T";"BURE";2013;3601
"A";"2A";"DEP";"OTH_SIDE";"BURE";2022;61
"A";"971";"DEP";"MICRO";"BURE";2023;4328
"A";"91";"DEP";"OTH_SIDE";"BURE";2024;117
"A";"79";"DEP";"MICRO";"BURE";2023;2203
"A";"95";"DEP";"ENTIND_X_MICRO";"BURE";2021;2022
"A";"24";"REG";"57";"BURE";2021;4011
"A";"82";"DEP";"54";"BURE";2019;219
"A";"22";"DEP";"54";"BURE";2021;843
"A";"51";"DEP";"54";"BURE";2021;609
"A";"68";"DEP";"OTH_SIDE";"BURE";2021;138
"A";"22";"DEP";"ENTIND_X_MICRO";"BURE";2019;1250
"A";"27";"DEP";"54";"BURE";2021;508
"A";"75";"DEP";"54";"BURE";2021;6451
"A";"83";"DEP";"OTH_SIDE";"BURE";2020;202
"A";"83";"DEP";"OTH_SIDE";"BURE";2021;265
"A";"76";"REG";"ENTIND_X_MICRO";"BURE";2021;12231
"A";"39";"DEP";"57";"BURE";2016;236
"A";"974";"DEP";"OTH_SIDE";"BURE";2016;322
"A";"56";"DEP";"57";"BURE";2015;426
"A";"08";"DEP";"ENTIND_X_MICRO";"BURE";2018;647
"A";"51";"DEP";"MICRO";"BURE";2018;2325
"A";"87";"DEP";"57";"BURE";2015;195
"A";"09";"DEP";"MICRO";"BURE";2016;628
"A";"84";"REG";"ENTIND_X_MICRO";"BURE";2015;13762
"A";"01";"REG";"MICRO";"BURE";2018;1584
"A";"23";"DEP";"MICRO";"BURE";2018;296
"A";"72";"DEP";"MICRO";"BURE";2016;1183
"A";"93";"DEP";"ENTIND_X_MICRO";"BURE";2016;1600
"A";"59";"DEP";"54";"BURE";2013;3116
"A";"29";"DEP";"ENTIND_X_MICRO";"BURE";2015;1525
"A";"23";"DEP";"ENTIND_X_MICRO";"BURE";2013;179
"A";"50";"DEP";"57";"BURE";2014;141
"A";"971";"DEP";"ENTIND_X_MICRO";"BURE";2012;1457
"A";"18";"DEP";"OTH_SIDE";"BURE";2014;38
"A";"25";"DEP";"57";"BURE";2014;247
"A";"16";"DEP";"ENTIND_X_MICRO";"BURE";2012;532
"A";"76";"REG";"MICRO";"BURE";2014;30503
"A";"85";"DEP";"OTH_SIDE";"BURE";2013;112
"A";"10";"DEP";"MICRO";"BURE";2015;782
"A";"32";"DEP";"54";"BURE";2012;274
"A";"973";"DEP";"_T";"BURE";2018;1918
"A";"92";"DEP";"_T";"BURE";2023;36903
"A";"37";"DEP";"_T";"BURE";2024;8200
"A";"06";"DEP";"_T";"BURE";2021;26771
"A";"75";"DEP";"_T";"BURE";2023;90970
"A";"13";"DEP";"_T";"BURE";2020;34370
"A";"84";"DEP";"_T";"BURE";2014;6421
"A";"06";"REG";"_T";"BURE";2022;1762
"A";"82";"DEP";"_T";"BURE";2017;2138
"A";"68";"DEP";"_T";"BURE";2021;9005
"A";"29";"DEP";"_T";"BURE";2021;9469
"A";"24";"DEP";"_T";"BURE";2018;3715
"A";"87";"DEP";"OTH_SIDE";"BURE";2022;38
"A";"39";"DEP";"54";"BURE";2024;179
"A";"26";"DEP";"MICRO";"BURE";2024;5163
"A";"37";"DEP";"OTH_SIDE";"BURE";2022;90
"A";"13";"DEP";"MICRO";"BURE";2024;26578
"A";"55";"DEP";"ENTIND_X_MICRO";"BURE";2024;301
"A";"87";"DEP";"MICRO";"BURE";2022;2575
"A";"971";"DEP";"_T";"BURE";2013;4489
"A";"44";"DEP";"_T";"BURE";2012;10855
"A";"21";"DEP";"MICRO";"BURE";2022;4094
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2023;125
"A";"95";"DEP";"57";"BURE";2023;4934
"A";"55";"DEP";"MICRO";"BURE";2019;567
"A";"43";"DEP";"MICRO";"BURE";2019;978
"A";"62";"DEP";"54";"BURE";2019;960
"A";"47";"DEP";"MICRO";"BURE";2020;2117
"A";"91";"DEP";"54";"BURE";2020;1069
"A";"84";"REG";"ENTIND_X_MICRO";"BURE";2019;16235
"A";"28";"DEP";"57";"BURE";2020;646
"A";"77";"DEP";"54";"BURE";2020;1056
"A";"04";"REG";"OTH_SIDE";"BURE";2022;336
"A";"48";"DEP";"57";"BURE";2019;49
"A";"55";"DEP";"54";"BURE";2021;84
"A";"24";"DEP";"ENTIND_X_MICRO";"BURE";2021;841
"A";"77";"DEP";"57";"BURE";2015;1947
"A";"40";"DEP";"MICRO";"BURE";2016;1925
"A";"75";"DEP";"OTH_SIDE";"BURE";2016;2165
"A";"26";"DEP";"ENTIND_X_MICRO";"BURE";2016;897
"A";"26";"DEP";"OTH_SIDE";"BURE";2016;76
"A";"54";"DEP";"OTH_SIDE";"BURE";2016;63
"A";"40";"DEP";"ENTIND_X_MICRO";"BURE";2017;831
"A";"34";"DEP";"OTH_SIDE";"BURE";2016;295
"A";"43";"DEP";"OTH_SIDE";"BURE";2016;28
"A";"12";"DEP";"54";"BURE";2016;181
"A";"77";"DEP";"OTH_SIDE";"BURE";2015;141
"A";"02";"DEP";"54";"BURE";2013;400
"A";"34";"DEP";"54";"BURE";2014;2025
"A";"06";"REG";"ENTIND_X_MICRO";"BURE";2013;636
"A";"94";"DEP";"54";"BURE";2013;2608
"A";"87";"DEP";"54";"BURE";2014;347
"A";"53";"DEP";"54";"BURE";2014;248
"A";"18";"DEP";"MICRO";"BURE";2012;1043
"A";"971";"DEP";"OTH_SIDE";"BURE";2012;199
"A";"46";"DEP";"54";"BURE";2014;136
"A";"43";"DEP";"MICRO";"BURE";2013;659
"A";"88";"DEP";"54";"BURE";2013;412
"A";"31";"DEP";"MICRO";"BURE";2013;6857
"A";"32";"REG";"57";"BURE";2024;9986
"A";"59";"DEP";"57";"BURE";2022;4949
"A";"72";"DEP";"57";"BURE";2023;646
"A";"972";"DEP";"MICRO";"BURE";2022;2521
"A";"47";"DEP";"_T";"BURE";2013;2530
"A";"40";"DEP";"_T";"BURE";2012;3543
"A";"41";"DEP";"57";"BURE";2023;484
"A";"68";"DEP";"54";"BURE";2023;493
"A";"15";"DEP";"ENTIND_X_MICRO";"BURE";2022;285
"A";"29";"DEP";"OTH_SIDE";"BURE";2023;178
"A";"72";"DEP";"OTH_SIDE";"BURE";2024;60
"A";"52";"DEP";"OTH_SIDE";"BURE";2024;19
"A";"41";"DEP";"57";"BURE";2020;369
"A";"58";"DEP";"MICRO";"BURE";2019;633
"A";"22";"DEP";"MICRO";"BURE";2021;3245
"A";"56";"DEP";"54";"BURE";2021;1169
"A";"09";"DEP";"54";"BURE";2020;101
"A";"13";"DEP";"54";"BURE";2021;2781
"A";"59";"DEP";"MICRO";"BURE";2021;21816
"A";"42";"DEP";"57";"BURE";2019;1229
"A";"18";"DEP";"ENTIND_X_MICRO";"BURE";2021;608
"A";"02";"REG";"MICRO";"BURE";2019;1540
"A";"87";"DEP";"ENTIND_X_MICRO";"BURE";2021;848
"A";"66";"DEP";"OTH_SIDE";"BURE";2021;108
"A";"64";"DEP";"OTH_SIDE";"BURE";2017;136
"A";"62";"DEP";"MICRO";"BURE";2017;3347
"A";"76";"DEP";"ENTIND_X_MICRO";"BURE";2015;1516
"A";"26";"DEP";"MICRO";"BURE";2017;2708
"A";"44";"DEP";"MICRO";"BURE";2016;5762
"A";"01";"REG";"OTH_SIDE";"BURE";2017;154
"A";"44";"REG";"OTH_SIDE";"BURE";2018;841
"A";"34";"DEP";"ENTIND_X_MICRO";"BURE";2016;2295
"A";"53";"DEP";"MICRO";"BURE";2017;659
"A";"63";"DEP";"OTH_SIDE";"BURE";2018;64
"A";"10";"DEP";"OTH_SIDE";"BURE";2017;55
"A";"49";"DEP";"OTH_SIDE";"BURE";2018;127
"A";"71";"DEP";"_T";"BURE";2023;6063
"A";"63";"DEP";"_T";"BURE";2020;6639
"A";"53";"DEP";"_T";"BURE";2019;2255
"A";"F";"FRANCE";"MICRO";"BURE";2017;317474
"A";"27";"REG";"_T";"BURE";2016;18393
"A";"70";"DEP";"_T";"BURE";2022;2185
"A";"54";"DEP";"_T";"BURE";2016;4497
"A";"54";"DEP";"_T";"BURE";2017;4644
"A";"02";"REG";"_T";"BURE";2019;5555
"A";"88";"DEP";"_T";"BURE";2022;3665
"A";"02";"DEP";"_T";"BURE";2022;4422
"A";"53";"REG";"_T";"BURE";2018;26677
"A";"77";"DEP";"54";"BURE";2013;2038
"A";"41";"DEP";"MICRO";"BURE";2012;1123
"A";"15";"DEP";"54";"BURE";2012;120
"A";"52";"REG";"57";"BURE";2012;845
"A";"75";"REG";"ENTIND_X_MICRO";"BURE";2012;9845
"A";"73";"DEP";"54";"BURE";2013;714
"A";"76";"REG";"OTH_SIDE";"BURE";2013;1021
"A";"28";"REG";"OTH_SIDE";"BURE";2012;423
"A";"85";"DEP";"MICRO";"BURE";2012;2239
"A";"04";"REG";"54";"BURE";2013;1529
"A";"85";"DEP";"MICRO";"BURE";2013;1834
"A";"08";"DEP";"57";"BURE";2013;135
"A";"15";"DEP";"54";"BURE";2024;114
"A";"972";"DEP";"57";"BURE";2023;1314
"A";"976";"DEP";"MICRO";"BURE";2024;610
"A";"13";"DEP";"OTH_SIDE";"BURE";2023;393
"A";"06";"DEP";"_T";"BURE";2014;15776
"A";"18";"DEP";"_T";"BURE";2014;1828
"A";"2B";"DEP";"MICRO";"BURE";2024;2014
"A";"28";"REG";"MICRO";"BURE";2022;21398
"A";"13";"DEP";"OTH_SIDE";"BURE";2024;388
"A";"55";"DEP";"MICRO";"BURE";2024;1114
"A";"08";"DEP";"54";"BURE";2023;174
"A";"09";"DEP";"57";"BURE";2022;256
"A";"52";"REG";"54";"BURE";2019;4473
"A";"94";"REG";"OTH_SIDE";"BURE";2018;137
"A";"43";"DEP";"OTH_SIDE";"BURE";2020;28
"A";"82";"DEP";"ENTIND_X_MICRO";"BURE";2019;681
"A";"53";"REG";"57";"BURE";2021;4527
"A";"47";"DEP";"OTH_SIDE";"BURE";2019;81
"A";"60";"DEP";"ENTIND_X_MICRO";"BURE";2021;1338
"A";"43";"DEP";"57";"BURE";2021;371
"A";"73";"DEP";"57";"BURE";2021;1071
"A";"47";"DEP";"57";"BURE";2021;623
"A";"90";"DEP";"ENTIND_X_MICRO";"BURE";2020;240
"A";"56";"DEP";"ENTIND_X_MICRO";"BURE";2019;1385
"A";"56";"DEP";"ENTIND_X_MICRO";"BURE";2016;1493
"A";"53";"DEP";"OTH_SIDE";"BURE";2018;154
"A";"49";"DEP";"OTH_SIDE";"BURE";2017;146
"A";"24";"REG";"ENTIND_X_MICRO";"BURE";2016;4174
"A";"02";"REG";"ENTIND_X_MICRO";"BURE";2016;890
"A";"94";"REG";"MICRO";"BURE";2016;1892
"A";"92";"DEP";"MICRO";"BURE";2017;14534
"A";"68";"DEP";"54";"BURE";2018;571
"A";"16";"DEP";"MICRO";"BURE";2018;1590
"A";"39";"DEP";"MICRO";"BURE";2016;777
"A";"18";"DEP";"OTH_SIDE";"BURE";2017;26
"A";"76";"REG";"54";"BURE";2015;6576
"A";"24";"DEP";"54";"BURE";2012;470
"A";"2A";"DEP";"54";"BURE";2012;450
"A";"39";"DEP";"OTH_SIDE";"BURE";2012;37
"A";"24";"REG";"57";"BURE";2013;975
"A";"76";"REG";"ENTIND_X_MICRO";"BURE";2012;11073
"A";"93";"DEP";"57";"BURE";2014;2131
"A";"82";"DEP";"54";"BURE";2014;287
"A";"15";"DEP";"ENTIND_X_MICRO";"BURE";2013;287
"A";"74";"DEP";"MICRO";"BURE";2013;3367
"A";"01";"DEP";"ENTIND_X_MICRO";"BURE";2012;803
"A";"06";"DEP";"57";"BURE";2014;1950
"A";"54";"DEP";"MICRO";"BURE";2013;2147
"A";"93";"DEP";"OTH_SIDE";"BURE";2024;162
"A";"18";"DEP";"ENTIND_X_MICRO";"BURE";2024;460
"A";"94";"REG";"OTH_SIDE";"BURE";2022;122
"A";"44";"REG";"_T";"BURE";2012;36364
"A";"53";"REG";"MICRO";"BURE";2024;25410
"A";"09";"DEP";"54";"BURE";2023;115
"A";"29";"DEP";"_T";"BURE";2014;5655
"A";"26";"DEP";"ENTIND_X_MICRO";"BURE";2023;877
"A";"04";"DEP";"MICRO";"BURE";2023;1643
"A";"21";"DEP";"ENTIND_X_MICRO";"BURE";2023;866
"A";"84";"DEP";"_T";"BURE";2012;6363
"A";"81";"DEP";"OTH_SIDE";"BURE";2024;43
"A";"32";"REG";"_T";"BURE";2018;44867
"A";"974";"DEP";"_T";"BURE";2014;6819
"A";"26";"DEP";"_T";"BURE";2019;6352
"A";"88";"DEP";"_T";"BURE";2021;3737
"A";"33";"DEP";"_T";"BURE";2014;17832
"A";"974";"DEP";"_T";"BURE";2021;11390
"A";"65";"DEP";"_T";"BURE";2017;1911
"A";"93";"DEP";"_T";"BURE";2024;43449
"A";"38";"DEP";"_T";"BURE";2021;19282
"A";"85";"DEP";"_T";"BURE";2017;4922
"A";"08";"DEP";"_T";"BURE";2016;1514
"A";"25";"DEP";"_T";"BURE";2023;6172
"A";"63";"DEP";"OTH_SIDE";"BURE";2021;73
"A";"28";"DEP";"54";"BURE";2019;308
"A";"76";"DEP";"ENTIND_X_MICRO";"BURE";2018;2313
"A";"93";"DEP";"OTH_SIDE";"BURE";2020;126
"A";"05";"DEP";"MICRO";"BURE";2019;939
"A";"08";"DEP";"ENTIND_X_MICRO";"BURE";2021;327
"A";"10";"DEP";"57";"BURE";2019;320
"A";"75";"DEP";"OTH_SIDE";"BURE";2020;2141
"A";"53";"DEP";"MICRO";"BURE";2019;1027
"A";"04";"REG";"MICRO";"BURE";2020;4202
"A";"52";"REG";"54";"BURE";2021;5103
"A";"976";"DEP";"OTH_SIDE";"BURE";2020;10
"A";"37";"DEP";"57";"BURE";2018;586
"A";"31";"DEP";"MICRO";"BURE";2017;8818
"A";"56";"DEP";"54";"BURE";2016;808
"A";"44";"REG";"ENTIND_X_MICRO";"BURE";2016;10476
"A";"84";"DEP";"MICRO";"BURE";2016;2848
"A";"37";"DEP";"OTH_SIDE";"BURE";2016;76
"A";"52";"DEP";"ENTIND_X_MICRO";"BURE";2015;202
"A";"25";"DEP";"MICRO";"BURE";2016;1709
"A";"47";"DEP";"OTH_SIDE";"BURE";2016;42
"A";"25";"DEP";"ENTIND_X_MICRO";"BURE";2018;1178
"A";"25";"DEP";"ENTIND_X_MICRO";"BURE";2016;1060
"A";"50";"DEP";"54";"BURE";2015;359
"A";"976";"DEP";"_T";"BURE";2013;822
"A";"51";"DEP";"MICRO";"BURE";2023;4712
"A";"83";"DEP";"ENTIND_X_MICRO";"BURE";2024;1823
"A";"88";"DEP";"ENTIND_X_MICRO";"BURE";2022;696
"A";"76";"DEP";"ENTIND_X_MICRO";"BURE";2024;1732
"A";"44";"DEP";"57";"BURE";2022;2954
"A";"78";"DEP";"57";"BURE";2023;4775
"A";"90";"DEP";"54";"BURE";2023;91
"A";"73";"DEP";"54";"BURE";2024;838
"A";"35";"DEP";"OTH_SIDE";"BURE";2023;367
"A";"06";"REG";"57";"BURE";2024;171
"A";"63";"DEP";"ENTIND_X_MICRO";"BURE";2024;1052
"A";"79";"DEP";"54";"BURE";2012;316
"A";"29";"DEP";"OTH_SIDE";"BURE";2015;121
"A";"62";"DEP";"57";"BURE";2014;632
"A";"29";"DEP";"OTH_SIDE";"BURE";2012;96
"A";"28";"REG";"54";"BURE";2014;3307
"A";"60";"DEP";"54";"BURE";2012;1051
"A";"23";"DEP";"54";"BURE";2015;43
"A";"13";"DEP";"54";"BURE";2013;4211
"A";"34";"DEP";"OTH_SIDE";"BURE";2013;241
"A";"35";"DEP";"57";"BURE";2012;223
"A";"01";"REG";"54";"BURE";2015;781
"A";"22";"DEP";"ENTIND_X_MICRO";"BURE";2014;877
"A";"30";"DEP";"ENTIND_X_MICRO";"BURE";2020;1489
"A";"84";"REG";"OTH_SIDE";"BURE";2021;1936
"A";"88";"DEP";"OTH_SIDE";"BURE";2019;26
"A";"21";"DEP";"ENTIND_X_MICRO";"BURE";2019;1320
"A";"02";"REG";"MICRO";"BURE";2022;2521
"A";"53";"DEP";"57";"BURE";2019;191
"A";"15";"DEP";"57";"BURE";2020;135
"A";"2A";"DEP";"MICRO";"BURE";2019;895
"A";"11";"DEP";"OTH_SIDE";"BURE";2020;37
"A";"17";"DEP";"57";"BURE";2021;1108
"A";"973";"DEP";"OTH_SIDE";"BURE";2020;40
"A";"67";"DEP";"ENTIND_X_MICRO";"BURE";2021;2313
"A";"68";"DEP";"_T";"BURE";2019;6931
"A";"29";"DEP";"_T";"BURE";2019;7453
"A";"62";"DEP";"_T";"BURE";2016;7085
"A";"04";"DEP";"_T";"BURE";2015;1632
"A";"15";"DEP";"_T";"BURE";2015;778
"A";"F";"FRANCE";"MICRO";"BURE";2018;399261
"A";"67";"DEP";"_T";"BURE";2022;15712
"A";"32";"DEP";"_T";"BURE";2023;2421
"A";"40";"DEP";"_T";"BURE";2017;3896
"A";"F";"FRANCE";"57";"BURE";2014;64797
"A";"84";"REG";"_T";"BURE";2015;67388
"A";"29";"DEP";"_T";"BURE";2023;9368
"A";"86";"DEP";"_T";"BURE";2012;2654
"A";"78";"DEP";"57";"BURE";2024;5055
"A";"09";"DEP";"MICRO";"BURE";2023;1386
"A";"39";"DEP";"54";"BURE";2022;202
"A";"78";"DEP";"MICRO";"BURE";2024;18093
"A";"04";"REG";"_T";"BURE";2013;6950
"A";"04";"DEP";"54";"BURE";2023;194
"A";"91";"DEP";"OTH_SIDE";"BURE";2023;129
"A";"53";"REG";"ENTIND_X_MICRO";"BURE";2022;6403
"A";"32";"DEP";"ENTIND_X_MICRO";"BURE";2023;356
"A";"66";"DEP";"_T";"BURE";2013;5253
"A";"57";"DEP";"54";"BURE";2024;664
"A";"95";"DEP";"MICRO";"BURE";2016;6096
"A";"32";"REG";"OTH_SIDE";"BURE";2018;1017
"A";"52";"REG";"OTH_SIDE";"BURE";2018;759
"A";"56";"DEP";"57";"BURE";2017;604
"A";"80";"DEP";"OTH_SIDE";"BURE";2016;174
"A";"12";"DEP";"ENTIND_X_MICRO";"BURE";2018;663
"A";"65";"DEP";"ENTIND_X_MICRO";"BURE";2017;549
"A";"58";"DEP";"57";"BURE";2015;102
"A";"43";"DEP";"ENTIND_X_MICRO";"BURE";2018;405
"A";"87";"DEP";"OTH_SIDE";"BURE";2016;35
"A";"22";"DEP";"57";"BURE";2018;292
"A";"11";"DEP";"ENTIND_X_MICRO";"BURE";2016;1138
"A";"27";"REG";"MICRO";"BURE";2012;10412
"A";"14";"DEP";"ENTIND_X_MICRO";"BURE";2014;1398
"A";"73";"DEP";"OTH_SIDE";"BURE";2014;102
"A";"45";"DEP";"ENTIND_X_MICRO";"BURE";2014;1169
"A";"19";"DEP";"54";"BURE";2014;176
"A";"52";"REG";"OTH_SIDE";"BURE";2014;662
"A";"54";"DEP";"OTH_SIDE";"BURE";2013;55
"A";"63";"DEP";"MICRO";"BURE";2013;2122
"A";"31";"DEP";"54";"BURE";2014;1909
"A";"05";"DEP";"MICRO";"BURE";2015;697
"A";"55";"DEP";"MICRO";"BURE";2012;703
"A";"03";"DEP";"57";"BURE";2012;66
"A";"56";"DEP";"57";"BURE";2021;1067
"A";"94";"REG";"ENTIND_X_MICRO";"BURE";2020;1250
"A";"08";"DEP";"MICRO";"BURE";2022;1587
"A";"41";"DEP";"OTH_SIDE";"BURE";2019;70
"A";"72";"DEP";"ENTIND_X_MICRO";"BURE";2021;1100
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2019;139
"A";"65";"DEP";"ENTIND_X_MICRO";"BURE";2019;518
"A";"76";"REG";"OTH_SIDE";"BURE";2020;1212
"A";"06";"DEP";"54";"BURE";2022;1837
"A";"48";"DEP";"ENTIND_X_MICRO";"BURE";2021;177
"A";"01";"DEP";"OTH_SIDE";"BURE";2019;76
"A";"57";"DEP";"MICRO";"BURE";2017;2711
"A";"88";"DEP";"MICRO";"BURE";2023;2403
"A";"39";"DEP";"_T";"BURE";2012;1860
"A";"24";"REG";"57";"BURE";2023;3851
"A";"03";"REG";"MICRO";"BURE";2023;1715
"A";"60";"DEP";"57";"BURE";2022;1717
"A";"63";"DEP";"54";"BURE";2022;737
"A";"29";"DEP";"_T";"BURE";2012;5412
"A";"88";"DEP";"OTH_SIDE";"BURE";2022;41
"A";"51";"DEP";"57";"BURE";2023;941
"A";"24";"DEP";"57";"BURE";2023;539
"A";"68";"DEP";"57";"BURE";2023;1180
"A";"70";"DEP";"_T";"BURE";2012;1434
"A";"94";"REG";"ENTIND_X_MICRO";"BURE";2016;737
"A";"41";"DEP";"OTH_SIDE";"BURE";2017;42
"A";"41";"DEP";"57";"BURE";2015;186
"A";"74";"DEP";"54";"BURE";2018;1118
"A";"49";"DEP";"MICRO";"BURE";2016;1983
"A";"68";"DEP";"57";"BURE";2017;920
"A";"83";"DEP";"54";"BURE";2017;1172
"A";"65";"DEP";"MICRO";"BURE";2018;1019
"A";"86";"DEP";"54";"BURE";2015;340
"A";"57";"DEP";"ENTIND_X_MICRO";"BURE";2017;2048
"A";"59";"DEP";"57";"BURE";2016;2884
"A";"84";"DEP";"OTH_SIDE";"BURE";2015;85
"A";"35";"DEP";"_T";"BURE";2014;7449
"A";"72";"DEP";"_T";"BURE";2018;3478
"A";"59";"DEP";"_T";"BURE";2021;34288
"A";"52";"DEP";"_T";"BURE";2015;743
"A";"08";"DEP";"_T";"BURE";2017;1679
"A";"22";"DEP";"_T";"BURE";2024;7095
"A";"71";"DEP";"_T";"BURE";2024;6312
"A";"64";"DEP";"_T";"BURE";2020;9079
"A";"93";"REG";"_T";"BURE";2019;84099
"A";"03";"REG";"_T";"BURE";2020;2010
"A";"32";"REG";"_T";"BURE";2016;36383
"A";"78";"DEP";"_T";"BURE";2015;12714
"A";"93";"REG";"MICRO";"BURE";2013;30570
"A";"13";"DEP";"MICRO";"BURE";2013;11701
"A";"12";"DEP";"ENTIND_X_MICRO";"BURE";2014;499
"A";"42";"DEP";"MICRO";"BURE";2012;2870
"A";"57";"DEP";"57";"BURE";2013;644
"A";"14";"DEP";"ENTIND_X_MICRO";"BURE";2013;1437
"A";"69";"DEP";"ENTIND_X_MICRO";"BURE";2012;4325
"A";"18";"DEP";"OTH_SIDE";"BURE";2013;37
"A";"37";"DEP";"54";"BURE";2012;821
"A";"75";"REG";"MICRO";"BURE";2013;25242
"A";"57";"DEP";"57";"BURE";2014;823
"A";"62";"DEP";"MICRO";"BURE";2014;3709
"A";"71";"DEP";"57";"BURE";2023;725
"A";"80";"DEP";"ENTIND_X_MICRO";"BURE";2024;864
"A";"40";"DEP";"MICRO";"BURE";2023;4104
"A";"73";"DEP";"54";"BURE";2022;854
"A";"60";"DEP";"OTH_SIDE";"BURE";2023;115
"A";"66";"DEP";"ENTIND_X_MICRO";"BURE";2023;900
"A";"47";"DEP";"MICRO";"BURE";2022;2734
"A";"54";"DEP";"ENTIND_X_MICRO";"BURE";2022;1073
"A";"94";"DEP";"OTH_SIDE";"BURE";2022;159
"A";"971";"DEP";"54";"BURE";2024;633
"A";"41";"DEP";"_T";"BURE";2012;2109
"A";"93";"REG";"54";"BURE";2022;7180
"A";"69";"DEP";"ENTIND_X_MICRO";"BURE";2019;4086
"A";"2A";"DEP";"54";"BURE";2021;171
"A";"11";"REG";"MICRO";"BURE";2019;150701
"A";"23";"DEP";"57";"BURE";2019;73
"A";"74";"DEP";"ENTIND_X_MICRO";"BURE";2021;1560
"A";"95";"DEP";"MICRO";"BURE";2019;12981
"A";"23";"DEP";"ENTIND_X_MICRO";"BURE";2020;288
"A";"17";"DEP";"54";"BURE";2020;686
"A";"90";"DEP";"57";"BURE";2021;224
"A";"79";"DEP";"OTH_SIDE";"BURE";2021;53
"A";"95";"DEP";"MICRO";"BURE";2018;10264
"A";"49";"DEP";"54";"BURE";2019;908
"A";"52";"REG";"ENTIND_X_MICRO";"BURE";2018;7700
"A";"95";"DEP";"MICRO";"BURE";2015;5465
"A";"30";"DEP";"57";"BURE";2017;1200
"A";"42";"DEP";"OTH_SIDE";"BURE";2016;75
"A";"03";"REG";"ENTIND_X_MICRO";"BURE";2018;363
"A";"61";"DEP";"54";"BURE";2016;160
"A";"33";"DEP";"57";"BURE";2018;3243
"A";"63";"DEP";"57";"BURE";2015;499
"A";"84";"REG";"57";"BURE";2016;11344
"A";"971";"DEP";"OTH_SIDE";"BURE";2017;154
"A";"93";"DEP";"MICRO";"BURE";2017;12271
"A";"59";"DEP";"54";"BURE";2018;2207
"A";"92";"DEP";"ENTIND_X_MICRO";"BURE";2012;1767
"A";"37";"DEP";"MICRO";"BURE";2014;1994
"A";"46";"DEP";"57";"BURE";2012;56
"A";"972";"DEP";"MICRO";"BURE";2012;1687
"A";"24";"REG";"ENTIND_X_MICRO";"BURE";2015;3503
"A";"32";"DEP";"ENTIND_X_MICRO";"BURE";2014;521
"A";"971";"DEP";"54";"BURE";2012;1094
"A";"82";"DEP";"54";"BURE";2013;319
"A";"09";"DEP";"54";"BURE";2012;185
"A";"02";"DEP";"54";"BURE";2015;324
"A";"971";"DEP";"57";"BURE";2014;445
"A";"11";"DEP";"ENTIND_X_MICRO";"BURE";2013;723
"A";"77";"DEP";"_T";"BURE";2024;24704
"A";"13";"DEP";"_T";"BURE";2021;44107
"A";"93";"DEP";"_T";"BURE";2023;41197
"A";"11";"DEP";"_T";"BURE";2019;4285
"A";"57";"DEP";"_T";"BURE";2021;11255
"A";"80";"DEP";"_T";"BURE";2016;3090
"A";"26";"DEP";"_T";"BURE";2016;4795
"A";"971";"DEP";"_T";"BURE";2021;6751
"A";"67";"DEP";"_T";"BURE";2017;9837
"A";"93";"DEP";"_T";"BURE";2020;35316
"A";"40";"DEP";"_T";"BURE";2019;5318
"A";"77";"DEP";"_T";"BURE";2022;23682
"A";"60";"DEP";"OTH_SIDE";"BURE";2024;85
"A";"15";"DEP";"57";"BURE";2022;193
"A";"06";"DEP";"MICRO";"BURE";2023;17661
"A";"35";"DEP";"_T";"BURE";2012;6902
"A";"46";"DEP";"54";"BURE";2024;142
"A";"58";"DEP";"57";"BURE";2023;245
"A";"57";"DEP";"54";"BURE";2023;566
"A";"63";"DEP";"_T";"BURE";2012;4384
"A";"76";"DEP";"ENTIND_X_MICRO";"BURE";2022;2110
"A";"89";"DEP";"OTH_SIDE";"BURE";2024;58
"A";"50";"DEP";"OTH_SIDE";"BURE";2022;82
"A";"17";"DEP";"OTH_SIDE";"BURE";2024;117
"A";"58";"DEP";"ENTIND_X_MICRO";"BURE";2019;521
"A";"77";"DEP";"OTH_SIDE";"BURE";2019;145
"A";"80";"DEP";"57";"BURE";2019;506
"A";"86";"DEP";"MICRO";"BURE";2019;2365
"A";"21";"DEP";"57";"BURE";2019;654
"A";"78";"DEP";"OTH_SIDE";"BURE";2018;170
"A";"52";"REG";"OTH_SIDE";"BURE";2020;862
"A";"27";"DEP";"MICRO";"BURE";2019;2998
"A";"01";"REG";"ENTIND_X_MICRO";"BURE";2022;815
"A";"62";"DEP";"54";"BURE";2020;785
"A";"17";"DEP";"57";"BURE";2019;771
"A";"15";"DEP";"OTH_SIDE";"BURE";2021;17
"A";"93";"REG";"OTH_SIDE";"BURE";2017;1005
"A";"07";"DEP";"57";"BURE";2016;275
"A";"84";"REG";"ENTIND_X_MICRO";"BURE";2016;14880
